clustera,wt.1mm.fpkm,wt.2mm.fpkm,tip.IM/SPM.ear.fpkm,mid.SM.ear.fpkm,base.FM.ear.fpkm,stg1.tassel.fpkm,stg2.tassel.fpkm,stg3.tassel.fpkm
1,31.0873,43.6022,50.2008,27.7754,25.7249,36.5903,23.9236,8.7816
1,53.0371,48.5896,59.6371,28.139,29.7407,29.9985,17.1293,24.6632
1,132.0153,123.8503,254.825,80.1056,74.5965,96.9997,62.2709,62.9708
1,62.7975,78.5739,66.4208,30.2534,39.2391,51.967,40.4714,23.1929
1,0.5676,0.5552,0.9325,0.4352,0.4306,0.605,0.2091,0.2316
1,0.5237,0.248,0.897,0.0277,0.0842,0.3664,0.2095,0.0329
1,140.8067,183.06,200.622,113.088,103.768,117.783,96.7143,63.5315
1,27.1052,28.6674,26.2273,17.3187,16.6913,20.9031,15.0549,21.3565
1,17.5683,19.3686,30.2737,8.4788,8.9029,13.2986,9.4377,18.351
1,5.408,5.5403,8.1059,3.9498,5.3258,2.6055,3.0531,2.3969
1,16.4525,18.6306,26.9233,16.0688,17.5112,12.1743,5.5707,8.117
1,16.9448,23.23,28.2343,17.1518,20.6193,13.2786,10.5896,12.3726
1,593.0563,669.868,747.764,317.543,333.793,226.286,132.82,142.579
1,3.6575,5.163,7.0871,3.9434,4.7601,3.1756,1.2876,2.2107
1,35.9052,38.5655,55.5595,34.2242,35.7868,29.3324,25.5665,20.367
1,344.9173,484.0663,441.08,274.777,284.074,379.097,310.043,290.892
1,4.5054,8.0023,8.8831,5.0065,4.062,5.611,5.214,5.8422
1,9.7221,10.1766,12.7062,7.5,7.5492,6.5607,4.9098,6.0111
1,8.4194,9.7003,8.9741,3.3813,4.0302,3.8912,2.4063,1.6711
1,16.1159,11.3744,20.4007,6.7316,13.8509,9.3472,4.1488,3.4646
1,202.731,248.673,337.973,106.937,92.0111,195.327,131.887,125.902
1,10.8322,8.3495,13.9838,6.8896,6.3741,8.9792,6.1946,7.5039
1,21.4568,29.32,24.2059,15.0214,16.6826,19.4433,15.0196,16.7666
1,155.7553,256.285,397.356,183.37,194.785,128.557,106.949,95.7832
1,3.209,2.9643,4.1195,1.8893,2.0605,2.652,1.7854,1.8013
1,12.6635,18.424,17.3277,10.8295,14.0806,9.846,8.4333,6.5084
1,23.3467,27.8925,34.1484,10.4573,11.1197,16.763,9.8321,10.027
1,2.1661,4.3702,4.6387,2.7305,3.3585,3.9301,2.3108,2.3259
1,22.3875,22.658,25.9135,19.6283,23.3107,7.7224,6.755,9.6824
1,32.0671,35.1161,43.0333,25.2804,31.3904,23.7555,20.2319,18.8222
1,2.0252,3.0151,3.1615,2.6134,1.9243,2.1442,0.8182,0.8221
1,13.4475,18.7068,10.9271,3.3559,3.3511,0.7707,2.799,0.8678
1,0.6775,4.8962,3.6664,1.0862,0.5542,2.4423,1.5651,1.0842
1,35.6276,42.5222,37.3781,26.7788,26.9061,17.7053,14.9926,9.0618
1,0.6007,0.5721,0.9497,0.4104,0.508,0.3484,0.2474,0.4143
1,10.6501,9.4604,9.8487,4.9568,5.8158,6.4088,4.7335,7.0464
1,1.2022,2.2133,2.9919,0.9661,0.7398,0.414,0.9898,0.2758
1,3.8204,4.0299,4.0604,2.0689,2.7435,2.9244,1.348,1.526
1,24.3503,30.5079,43.8537,21.6269,24.8173,18.1743,11.2502,13.7814
1,49.2268,56.3019,70.7431,45.3365,40.9775,50.8707,33.8782,40.0954
1,3.5487,3.0445,3.3,2.4507,2.0609,1.7403,1.7298,2.396
1,11.2306,41.9864,34.3316,13.6331,11.7034,7.4874,16.6541,8.4395
1,35.0733,34.0128,40.6827,18.5621,19.6757,16.6029,14.2599,19.8882
1,4.3597,4.0128,6.3126,3.1048,3.0082,1.9394,1.6119,2.4368
1,4.1845,8.1666,7.9572,3.072,3.5792,5.404,4.165,2.1301
1,6.7291,8.348,7.9975,5.035,4.8075,6.017,2.3459,2.6561
1,1.6548,1.9664,2.4859,1.3681,1.8732,1.2548,0.6188,1.0582
1,9.4881,10.7695,13.3411,8.5195,7.9832,8.3225,8.0159,10.2201
1,24.7555,28.3893,34.272,18.5426,22.8577,13.7666,13.5038,22.2169
1,82.8527,106.2053,111.612,74.1041,76.397,65.487,45.2781,67.6216
1,1.8212,3.5955,2.0014,0.2456,0.7854,0.5134,0.3663,0.2301
1,65.0314,78.7656,64.1103,45.5355,49.7176,47.9054,38.1328,40.9852
1,0.4292,0.0874,0.369,0.2171,0.2536,0.1774,0.1077,0.1291
1,30.0811,19.9135,36.9064,14.9694,15.7919,11.292,6.5696,12.5677
1,25.8493,37.6231,39.3991,25.6842,30.8782,32.4946,22.3514,21.0726
1,8.9272,14.2499,20.8462,5.8804,6.387,9.9425,6.3657,7.0277
1,4.8463,6.7991,7.5936,4.058,4.8437,4.3059,2.9558,2.8545
1,39.7486,33.7494,63.6392,10.4501,7.4588,33.6236,23.9723,12.916
1,39.8311,49.7944,64.1782,38.8024,36.251,27.6916,24.0246,26.5778
1,0.8374,1.4195,1.3211,0.8545,0.7913,0.4122,0.2896,0.3811
1,13.7657,11.7698,13.8548,5.8562,11.5303,9.775,11.5727,7.0047
1,0.8583,2.5475,2.4034,0.9854,1.5755,1.558,1.3716,0.5831
1,50.2397,68.0353,84.4347,50.2271,47.7163,68.1739,37.4557,53.0808
1,2.3159,10.723,7.3309,0.5392,1.7093,0.4456,3.4278,0.9031
1,4.2405,7.5187,9.5212,4.247,4.8956,6.1399,3.4819,3.9008
1,1.7048,2.1569,2.0105,1.3119,1.7945,2.0706,1.0337,1.3366
1,1.7187,2.3291,1.7461,0.7345,0.4805,1.1863,1.6169,0.5412
1,13.7474,24.0573,29.2735,16.5398,10.8558,19.4248,14.0555,11.5874
1,61.5313,79.0407,93.4932,57.4963,66.6275,69.223,62.0831,57.5229
1,19.2373,25.3349,27.593,13.1192,13.6788,20.6356,16.589,16.1032
1,3.2405,3.1868,3.9431,1.9558,1.753,1.257,1.4311,1.4538
1,3.0752,3.7624,4.9698,2.4354,2.9114,1.7,0.968,1.8373
1,1.0977,4.0139,4.1762,1.6706,1.5676,2.0412,2.9474,2.162
1,4.4409,4.1618,4.9116,3.6282,4.4243,1.9572,1.2772,2.4374
1,32.307,41.2673,52.9307,31.1331,37.0169,21.0905,13.338,25.295
1,21.5104,21.1013,29.3742,10.5933,13.9093,10.726,8.321,11.4108
1,5.5011,3.2682,5.3813,1.3273,2.1053,5.0812,0.9995,1.1576
1,44.1922,46.4697,88.2007,23.4928,24.1095,41.9916,22.8881,26.4136
1,8.2269,11.6692,16.021,2.8274,3.3677,6.3184,5.2285,8.6041
1,31.6307,35.4683,35.1175,14.5101,14.8622,22.4859,20.8983,13.2383
1,9.9713,7.5604,12.4674,4.577,6.7915,7.2939,5.1983,4.5861
1,27.1403,24.478,25.5615,19.8078,19.1724,18.8876,15.7642,24.4167
1,11.8497,16.3845,17.5589,10.8136,8.1358,10.7131,9.4685,9.4619
1,183.362,173.5647,407.98,34.1505,31.6374,132.036,65.8381,18.4574
1,7.4535,8.1839,13.1738,5.2332,6.1262,6.8275,3.0184,3.8543
1,16.4579,11.3583,13.6238,11.8725,11.8371,9.5732,4.6612,10.0445
1,9.4719,12.1911,16.2342,9.433,10.779,8.0905,5.5297,4.9788
1,11.2599,13.5879,18.827,8.7433,14.1476,9.7336,11.5468,6.7893
1,13.1865,15.6783,16.3422,10.0792,11.5874,10.3938,7.6179,8.383
1,0.8265,1.5769,1.6053,0.7255,0.5089,1.2838,0.4858,0.1974
1,133.653,208.219,310.879,147.946,140.674,105.304,59.2192,54.8013
1,7.0396,5.3212,10.6121,0.9848,0.987,3.5148,2.743,1.9587
1,11.7517,23.95,22.6715,17.5937,18.4148,16.1494,12.6168,12.6458
1,22.2354,24.4246,24.9187,24.1875,18.8676,12.4231,7.4821,15.3204
1,185.0113,238.1643,168.912,95.4426,86.661,155.505,96.4684,110.612
1,26.5305,34.5977,33.3662,23.9383,22.4603,29.8891,17.9059,17.1859
1,3.941,3.995,4.5776,2.666,2.6404,1.7253,1.1572,2.1315
1,7.8226,10.4458,11.0084,3.8093,5.7107,2.9847,2.1801,3.6723
1,65.7967,60.9437,143.348,42.6269,45.6826,18.7545,13.1193,24.973
1,3.0326,4.1785,5.0236,2.7855,3.5312,2.1944,2.3066,1.7822
1,63.701,64.3202,91.0673,45.7225,46.8198,28.9839,19.2245,29.2197
1,44.4653,56.5938,57.676,29.2484,30.2756,35.2474,26.8478,22.1821
1,41.0348,64.9034,65.7337,45.3793,49.3496,40.7055,34.4544,23.425
1,46.0841,72.7348,95.1598,35.5846,46.7097,54.5128,45.8409,55.403
1,176.7917,229.8897,247.417,122.372,134.953,100.647,76.0492,96.4642
1,2.219,3.1485,2.1021,1.1989,1.37,2.3744,1.1805,1.5625
1,4.7735,5.7487,4.0532,1.9966,2.0271,2.1688,1.3826,3.1237
1,7.5212,6.5209,8.1551,3.0565,2.8481,0.9015,0.4081,0.7083
1,22.7041,37.9877,61.1175,26.3642,26.7094,20.2443,13.915,13.5033
1,11.7492,18.545,26.5293,11.6496,14.8739,5.2028,6.7087,9.3149
1,32.0225,36.7852,48.5291,23.9551,24.2543,33.2034,28.4704,30.0619
1,4.2366,9.619,8.2456,4.936,4.3405,4.2884,5.7524,3.8182
1,3.1627,5.8232,6.4423,4.0603,3.279,2.9391,2.5681,1.1994
1,69.8466,93.4979,64.9216,41.2752,44.7429,42.4366,36.5047,49.0179
1,1.6989,2.8908,2.4873,0.6743,1.0912,1.0746,0.9403,2.362
1,4.1018,4.97,6.1929,2.3049,3.3322,3.0896,2.9746,2.9022
1,18.0045,23.064,35.2634,7.9176,9.2224,12.479,7.7238,6.7089
1,0.8809,1.808,1.4538,0.9174,1.5032,0.8696,0.5238,0.6906
1,63.7086,63.9317,51.5984,19.4909,21.3253,33.4863,19.6375,20.5782
1,22.0498,28.1366,35.818,16.977,18.6801,14.8304,10.5399,13.431
1,11.0435,17.5193,18.853,8.1938,8.2553,8.5776,12.8209,16.964
1,1.9765,2.8985,3.3377,2.2956,2.7215,2.4548,1.1843,1.6574
1,5.9823,10.8752,7.9942,2.9642,2.6459,5.9619,5.0301,3.8951
1,18.4556,24.1752,31.201,18.1252,13.6184,15.4171,13.4105,15.3936
1,26.3618,26.9702,22.0573,17.6734,19.3835,9.5268,6.3164,12.3673
1,96.045,177.3887,176.91,108.405,108.563,144.109,128.189,81.9837
1,0.5588,0.8612,0.7015,0.2486,0.2123,0.3568,0.367,0.2349
1,1.4038,4.4268,5.7865,1.909,1.5371,2.5244,1.5137,0.7138
1,1.502,1.2029,1.4266,0.8221,0.7138,0.7444,0.5558,1.1637
1,263.5843,256.012,478.612,101.338,107.609,132.782,89.936,144.574
1,12.3266,19.018,18.6054,9.8493,11.3382,10.2427,4.2826,9.2688
1,210.5487,326.4127,381.119,216.792,169.106,223.959,181.133,127.533
1,43.6721,55.0152,60.0505,33.4018,35.5965,35.6973,27.8278,30.7867
1,95.6695,78.2594,160.19,68.5871,69.8652,56.4509,45.8419,48.3995
1,6.364,12.9165,14.9379,8.1065,7.9705,9.6172,7.5477,7.4129
1,1.0323,1.283,1.4298,0.4469,0.6424,0.4854,0.2174,0.5934
1,856.5427,1070.1,1924.74,778.382,780.788,709.592,535.966,348.528
1,11.3781,11.8608,18.3782,11.8148,10.7801,10.4676,6.7682,3.5963
1,21.0946,32.8364,29.0263,17.1711,20.8263,22.4205,19.9187,28.7793
1,18.6313,16.6332,23.6717,14.6071,15.5761,14.0954,7.9963,11.8001
1,125.5193,173.8833,211.615,116.621,112.418,154.979,110.073,116.865
1,21.9886,27.3687,30.6955,20.7734,20.7121,18.819,13.6193,20.6767
1,9.3384,10.7217,16.3074,8.8948,8.5874,8.951,4.8634,6.1348
1,3.0662,4.4993,2.7831,1.8216,1.5739,1.526,1.116,0.8304
1,7.5955,9.4004,10.8689,7.2684,6.144,8.966,4.2191,10.5138
1,8.9538,11.1151,10.7201,7.1706,8.1156,7.6896,4.9017,6.9956
1,2.7904,3.9076,4.4346,2.4999,3.7304,3.412,1.9817,3.4348
1,1.7665,3.3698,2.6606,0.1396,0.1086,1.6962,1.0567,0.3547
1,43.6765,62.4205,82.1119,40.6912,39.3492,57.8253,41.8136,32.1981
1,1.3411,1.5674,2.0999,0.7773,0.4581,0.7987,0.7751,0.6831
1,76.8974,75.1577,78.5566,45.701,42.5036,50.4042,36.9763,40.8103
1,3.8112,6.6403,7.282,4.3003,5.0705,5.2502,2.7339,3.4156
1,23.0751,25.7336,34.132,15.8011,16.3096,21.2658,14.1552,19.8256
1,27.873,38.3002,45.7085,25.1275,24.7402,32.1989,23.9161,29.8936
1,61.2774,55.6337,86.8011,50.365,53.2841,45.7101,31.8429,29.4016
1,0.5823,0.7985,0.6069,0.3489,0.5175,0.7051,0.1906,0.2506
1,9.6192,8.7077,8.0164,6.5247,6.0798,4.6129,4.4064,3.3809
1,53.8569,71.6814,71.978,56.7938,53.1957,68.0979,49.5656,58.7155
1,50.9515,67.2756,68.1654,34.1808,22.2933,30.9553,40.6486,31.0528
1,0.8771,0.8571,0.9879,0.6946,0.7984,0.9581,0.4602,0.3182
1,465.9033,673.763,813.674,423.267,358.685,598.303,427.737,290.579
1,84.5888,124.3907,113.601,81.5627,82.8387,111.818,72.6043,56.7758
1,4.2999,10.3087,7.6941,6.1543,5.9751,5.2691,4.5609,2.657
1,10.5323,10.673,12.3173,6.4918,11.256,5.6958,3.6755,5.2882
1,48.4892,60.9939,62.2356,37.1927,42.109,45.0247,26.9254,39.2646
1,0.2673,0.4671,0.4794,0.3372,0.348,0.5583,0.183,0.1423
1,26.2179,33.2249,41.2189,26.4975,27.1223,35.6413,21.0832,24.2938
1,1.9068,1.004,2.6361,0.4302,0.383,0.6128,1.062,0.3354
1,30.3883,51.4257,79.6776,27.1144,28.6619,16.6557,22.0803,18.7771
1,141.6513,162.951,222.813,97.779,110.903,68.005,44.1259,61.6588
1,8.7904,7.902,11.0555,3.831,3.2481,3.118,2.3989,2.8995
1,3.4484,7.0114,5.8572,5.0299,5.5302,5.1815,2.9474,2.8626
1,9.4914,11.267,8.9675,5.2911,6.6015,8.2195,3.3607,3.8231
1,2.2713,2.0552,3.2599,0.4453,0.5273,0.8944,0.3065,0.3546
1,21.2299,33.9914,37.0235,18.4415,17.3649,15.6849,14.4197,9.9736
1,197.3007,396.5113,315.859,172.638,179.105,217.564,183.43,114.533
1,6.5521,5.2873,8.0711,4.2872,4.6086,3.6243,3.1974,3.0635
1,14.9194,18.5695,18.6114,13.0111,14.659,9.2621,6.5354,8.1781
1,14.9127,15.9554,20.337,9.0302,12.2747,12.5261,8.5447,15.1542
1,6.4676,8.2277,11.0812,5.694,6.778,9.32,4.5512,4.6954
1,35.0568,25.2389,43.4022,14.8799,9.0502,9.8249,10.4547,14.767
1,33.3072,30.8402,47.3137,27.7988,31.029,9.0154,7.5057,13.5663
1,1.7868,1.231,3.2178,0.7199,0.5354,0.5404,0.5585,0.4201
1,36.4618,50.9551,59.7158,39.0488,41.0529,35.6829,25.118,28.7468
1,14.5523,18.9977,19.2314,11.5573,16.1312,10.9909,7.5508,12.6903
1,69.4733,111.9133,145.928,79.4168,90.4233,71.5612,61.2905,41.3174
1,196.618,242.8323,415.405,137.138,139.09,163.011,87.173,84.3926
1,9.4757,15.3766,16.1576,8.8939,12.2496,12.3265,7.58,5.0703
1,0.4392,0.473,0.5603,0.3752,0.5627,0.4149,0.1998,0.1291
1,13.7008,15.7157,18.8921,1.5225,0.5208,4.4089,2.747,0.4168
1,18.779,27.2776,27.4217,10.2543,8.5898,17.3232,15.1202,6.631
1,23.8885,28.9203,28.625,21.0871,28.9569,20.06,20.3797,15.0296
1,0.838,0.6264,1.2485,0.4265,0.2034,0.2035,0.0996,0.1492
1,28.9106,23.8281,28.0043,15.0523,18.0758,20.5366,11.6338,19.7027
1,6.2821,9.7055,10.2277,6.7142,8.0126,7.5084,4.772,6.6033
1,35.2987,37.0928,45.8739,31.8523,30.8074,27.3809,20.9991,23.957
1,30.649,37.0112,50.1243,30.4641,30.4401,30.3865,20.6108,20.3134
1,91.7806,64.0935,96.8459,65.0968,62.8934,36.6793,26.075,42.943
1,5.4728,7.0595,8.2883,5.1273,6.5266,7.6667,3.8771,3.4869
1,55.5846,59.062,94.7792,39.2267,42.1101,39.1641,26.9309,24.501
1,1.3686,2.247,2.4497,1.7741,1.5031,1.2523,0.5778,1.581
1,21.6309,29.3627,31.1619,20.6499,20.6923,27.2161,20.905,24.4861
1,16.525,21.7186,28.268,16.3478,20.4328,16.1277,9.3235,13.3997
1,9.1973,11.3498,10.226,5.5641,8.7787,4.399,3.7472,6.0246
1,33.0083,31.8251,38.0952,23.9396,21.9881,27.8936,21.4542,22.2762
1,51.7866,66.0019,72.1267,46.215,48.0364,40.9342,38.307,41.8494
1,1.658,1.1903,1.8937,0.2786,0.3612,1.1366,0.5917,0.1297
1,6.5718,9.1764,12.0617,5.5005,5.0193,8.8119,4.2596,4.3057
1,13.2814,15.5241,12.7095,7.5235,8.0018,11.7979,7.95,9.6344
1,6.0501,10.0214,9.0396,6.1515,9.6318,6.5598,5.3749,6.9673
1,1.6341,2.2467,2.6981,1.2194,1.4832,1.7571,1.3153,1.47
1,1.2963,1.4642,1.3994,0.8907,0.5125,0.2655,0.9526,0.1931
1,55.6615,69.6016,76.7629,59.8055,65.9443,59.502,28.2246,33.842
1,129.8067,154.955,180.15,111.325,128.325,77.9348,50.237,91.1772
1,31.9561,54.2128,70.51,32.017,25.4477,47.0169,32.2752,25.5675
1,243.1073,134.191,333.958,16.2523,15.1066,157.192,103.565,9.0963
1,21.3677,23.9315,37.4386,12.7356,12.9311,9.8327,6.2617,6.1731
1,6.6841,7.8078,7.4858,4.5789,6.0009,3.9159,2.9004,2.9985
1,24.6366,22.958,30.2448,15.6409,17.3537,16.5994,14.8633,9.7977
1,1.2791,0.9693,2.3409,0.2329,0.4693,0.6331,0.2491,0.3029
1,136.8153,150.3757,231.42,108.245,103.908,77.2278,50.5097,84.0412
1,11.4696,13.5455,10.6645,6.4476,5.8388,6.6509,4.9328,5.0522
1,9.8779,10.824,9.2719,8.6231,7.6135,6.019,2.4819,6.8363
1,15.4595,17.271,21.2123,7.5902,9.3553,14.7018,7.1171,11.7594
1,3.6593,4.829,4.872,1.642,1.882,3.1295,2.1794,1.5629
1,45.5646,77.2334,98.6282,46.3858,51.5667,64.5677,44.9608,40.5479
1,1.8487,2.7972,3.6938,1.0456,1.8792,2.6561,1.268,0.84
1,40.7864,45.1938,57.7576,34.8406,36.9357,40.0397,39.013,37.7488
1,6.5708,7.5186,9.3656,5.5281,7.3066,3.1171,2.6654,4.222
1,61.2111,52.3086,54.111,32.666,38.9784,18.5514,8.8166,16.5323
1,9.2096,9.7601,10.6519,6.5973,5.2427,8.8275,4.7269,7.2756
1,0.3709,2.2227,1.1728,0.4254,0.3594,0.1103,0.2292,0.2595
1,2.0632,1.743,1.8387,1.6465,1.5192,1.3357,0.6612,1.2204
1,17.3314,18.941,24.2143,9.3683,10.58,12.0232,7.4953,3.792
1,0.8684,1.1545,1.4719,0.8606,0.6657,0.91,0.3969,0.479
1,4.8698,3.4072,5.5884,1.217,3.1578,0.5202,1.2597,0.8022
1,14.6706,17.8199,18.1339,14.3198,15.2782,6.1243,4.4962,7.3056
1,14.8243,21.7368,25.9405,16.4579,18.5196,9.1876,8.3099,10.5678
1,2.5722,4.8968,7.0533,3.1955,2.8826,3.1003,2.6844,1.356
1,37.2551,45.692,38.5686,23.4593,22.5782,29.7203,24.7093,18.691
1,42.1806,51.9578,78.8308,29.4087,35.4927,36.599,22.6719,32.6021
1,177.3007,246.5237,254.119,143.266,130.054,142.215,139.381,130.915
1,3.3806,3.8882,4.6519,2.3935,2.5954,3.7476,2.1918,2.0427
1,45.0031,50.0745,69.1942,40.2827,38.5129,40.9148,24.731,31.0353
1,22.5018,31.2169,47.575,23.3061,26.2404,20.4593,12.8745,15.0043
1,61.2918,70.1758,88.187,62.2798,63.1091,45.4556,37.8781,40.7848
1,3.5365,5.7906,8.1802,3.3532,3.5929,1.2297,4.5999,1.8182
1,86.3265,91.2266,127.41,67.5107,66.2022,58.4135,34.7017,40.3962
1,3.4871,3.1147,3.9553,1.3531,1.6443,3.1088,1.9894,0.7171
1,37.6878,47.4341,77.1914,36.7987,36.5723,28.2344,21.0392,29.0769
1,115.8817,128.2357,209.872,103.069,95.8064,56.1257,32.9303,38.3808
1,4.4278,3.4995,4.3501,2.7177,1.9643,3.1625,1.9563,3.9163
1,44.0424,61.7153,68.5674,47.9087,52.9228,32.7289,29.2067,24.9209
1,7.1732,14.3009,12.9497,6.1338,5.575,9.3704,6.7441,10.1866
1,2.7244,4.2474,3.1949,2.5689,2.7854,1.3125,1.5949,2.7539
1,0.8545,1.0443,1.3581,0.8466,0.4197,0.9809,0.4579,0.6013
1,2.1382,2.998,3.0683,2.0436,2.1843,2.4316,0.9843,1.6121
1,28.4139,35.8974,37.0302,23.8098,29.8325,16.0758,13.7575,12.9899
1,7.1355,6.8684,9.4119,4.1401,4.2602,1.5366,1.2294,1.4713
1,7.9747,10.4195,7.2137,5.1451,6.8647,3.7484,2.3745,3.5298
1,20.4258,36.6336,31.7948,22.2498,16.7345,13.2809,24.4106,31.1167
1,0.3214,0.4588,0.8095,0.2232,0.2152,0.1727,0.1037,0.29
1,18.0628,18.3798,28.7033,13.0396,12.0967,13.856,10.245,8.2982
1,45.3342,35.146,53.6958,32.1591,25.755,33.1934,28.6886,23.2252
1,12.1642,19.1943,18.0415,11.7679,13.4824,12.5385,9.6219,8.9052
1,820.7233,988.2297,1030.46,895.183,823.896,851.017,610.956,1010.91
1,0.3325,0.5741,0.4799,0.4924,0.3748,0.2743,0.1331,0.2104
1,8.3019,7.7863,8.5487,6.4132,8.1963,3.9935,3.3934,6.3452
1,1.1967,1.6116,2.2391,1.0368,1.4257,1.1693,0.8077,1.0901
1,30.2923,46.0196,35.9674,21.7105,19.5246,34.8447,26.0843,18.7333
1,37.5468,51.5006,73.6642,35.9488,38.2063,34.1959,22.1748,27.448
1,15.179,19.5409,22.5185,11.438,12.7284,11.3004,9.8879,15.7765
1,45.6719,66.1318,66.3935,33.5484,30.5524,50.3135,38.1606,41.3864
1,48.8166,78.1593,81.1279,65.0513,60.5548,67.9917,52.8238,52.3887
1,212.4913,185.7167,237.682,204.231,165.832,139.12,256.266,121.244
2,26.5892,31.6885,86.1401,66.6457,79.4814,24.6243,18.8845,40.6966
2,5.4978,4.3822,13.7611,10.8994,12.6693,2.6996,2.5159,3.8954
2,14.0416,18.05,45.4195,37.4109,47.3552,10.9844,7.707,12.5022
2,7.4673,9.1355,18.6107,20.0869,24.9748,6.6576,3.0794,8.0442
2,19.5928,30.554,45.1712,46.06,61.8054,21.0311,10.048,14.7778
2,1.5091,1.9815,7.0712,5.0085,7.8565,1.5969,0.7,1.3323
2,0,0,0.1853,0.1153,0.4077,0.0901,0,0
2,1.2605,1.0946,1.7329,1.5444,1.8197,0.5405,0.3187,1.1777
2,5.9379,6.0251,10.3633,12.6706,14.8241,3.15,1.734,4.0786
2,3.2356,3.6827,11.5535,14.1352,15.7449,1.525,0.927,2.6413
2,2.2029,2.6955,7.5723,9.8601,11.4314,1.0173,0.5448,1.6067
2,3.425,1.8515,3.8485,3.9036,4.1069,1.4187,0.6747,2.3093
2,0.9301,0.6638,1.1452,0.9902,0.963,0.5724,0.2464,0.4982
2,18.267,20.7632,43.1255,36.824,50.0555,7.848,5.1985,9.8673
2,6.6638,12.9933,13.886,11.7956,16.7013,9.9261,5.929,5.6081
2,10.773,15.24,29.2787,22.9783,24.4741,6.2258,3.4499,7.6384
2,2.3251,3.7848,13.7167,10.6642,13.4233,3.6114,2.2769,6.1977
2,12.9345,24.8016,44.6351,38.3903,42.1299,28.4701,22.063,29.0596
2,3.0862,3.1518,6.4431,6.9446,8.6475,2.3344,1.4318,3.4137
2,1.7799,2.3789,3.1853,3.9443,4.5596,1.1294,0.3788,1.4592
2,8.939,10.0029,16.203,18.1472,19.5228,3.6758,3.0594,4.8422
2,10.2984,9.9855,18.854,18.0863,18.945,4.2101,2.6019,5.2992
2,6.6781,9.7476,20.8288,30.0232,27.2344,4.5064,2.3722,6.2586
2,11.8298,13.4682,21.0581,18.743,18.3559,11.6113,6.7958,14.2241
2,3.1307,3.7889,8.2104,9.913,12.1001,2.0269,1.7932,3.8443
2,11.3377,7.71,15.5988,13.3411,14.63,3.9101,2.8589,4.5783
2,0.0908,0.0462,0.0841,0.0486,0.1114,0.0502,0.024,0.0303
2,10.1772,12.3695,17.5796,20.7927,20.2943,8.0533,5.5657,13.0066
2,4.1049,4.6123,9.813,7.9262,8.9669,2.2975,1.2811,2.748
2,8.397,9.0397,10.0369,11.2259,11.9004,4.0366,3.1121,3.8857
2,5.5229,4.0933,10.8935,12.6152,12.5,1.3072,0.815,2.1345
2,3.6721,5.934,13.2749,12.0468,14.036,3.9141,2.5378,5.4812
2,0.7445,1.034,1.2633,1.662,1.5563,0.6279,0.3151,0.674
2,2.0736,1.7853,2.9626,2.7357,3.3105,0.6797,0.423,0.6818
2,5.1552,7.0445,9.3982,9.9503,11.1009,2.8948,1.6104,3.2719
2,6.365,5.5201,15.5159,13.1389,14.9491,4.0798,1.6667,4.49
2,8.8695,12.0827,19.2929,19.1176,21.1536,5.3721,3.3296,6.6782
2,7.2262,14.5269,23.1762,26.3053,27.0222,15.2473,12.2435,17.121
2,2.3306,1.698,6.8542,6.0196,9.6966,1.4827,0.5989,1.2971
2,3.04,2.688,5.3718,6.3821,6.9286,1.1794,0.7565,1.5429
2,4.4082,4.8922,6.9733,5.7337,7.2166,2.8636,1.725,3.6111
2,3.5998,3.408,20.0326,15.7475,20.4549,2.9529,0.8422,3.8267
2,3.3141,3.0959,6.3912,5.3075,5.3993,1.8532,1.1028,2.6193
2,1.7213,2.036,3.7421,5.1731,5.277,1.6406,0.8615,1.8817
2,4.5306,4.4755,22.1647,30.0996,35.6611,3.3687,1.781,4.7405
2,1.5292,0.9958,2.759,2.3318,3.2472,0.6603,0.4898,1.1905
2,2.1523,2.7017,5.3106,7.0313,6.5742,1.7632,0.8602,2.6119
2,0.4709,0.4636,0.8979,0.996,1.2632,0.3413,0.186,0.4435
2,10.0831,13.7867,14.2846,14.2868,17.3988,4.4709,2.4053,4.1991
2,0.8235,0.6784,1.6993,1.9132,1.8283,0.2985,0.3282,0.5527
2,3.5828,4.9521,14.3668,14.6411,17.6755,2.4758,1.2427,2.8142
2,3.7944,3.0153,9.0922,8.2688,9.6356,4.2922,2.888,5.9565
2,8.7132,9.1187,18.7841,14.3658,18.483,7.1594,4.1539,8.4832
2,21.1672,25.3139,45.3283,43.7435,42.7188,17.526,11.4947,25.9563
2,6.0073,8.8258,15.3993,16.0329,21.1126,5.1424,3.6394,9.4364
2,16.3687,23.4368,60.8256,55.8201,61.3423,15.3216,9.0372,19.079
2,6.9976,10.5782,14.8695,17.187,19.5147,5.602,3.4732,8.9201
2,1.8126,2.6932,4.1778,3.383,5.1776,1.0037,0.5333,1.6022
2,0.8204,0.8409,0.9399,1.2399,1.1258,0.3378,0.1555,0.6065
2,0.7822,0.3729,0.8508,1.058,1.2009,0.1101,0.0839,0.3661
2,6.812,8.3921,22.1561,17.3392,20.1895,4.87,3.5062,7.3654
2,7.9702,8.7424,12.4854,14.4377,17.3478,6.3746,3.6113,7.3148
2,0.4365,1.1895,2.7783,2.4453,2.7099,0.6989,0.5524,0.7882
2,7.8296,9.2237,14.4994,15.7497,19.3221,3.6073,2.7259,6.1283
2,1.9999,1.7882,3.5218,4.1599,4.8808,1.0276,0.4151,1.3721
